ISO3,Year,FAOSTAT,HC_cat2,hotspot_pct,F.prod.tonne,F.exp.tonne,F.imp.tonne,Diet.supply.percent,Ag.area.km2,Pop.1000,GDP.pc
TUN,2015,222,HHC_UM,54.04105189,11772509,339888.1972,4473266.197,147,98340,11179.949,4304.552686
TUN,2016,222,HHC_UM,54.04105189,10491915,201433.9249,5129364.925,147,97030,11303.945,4310.525337
TUN,2017,222,HHC_UM,54.04105189,10728416,193898.0438,5102377.044,147,97430,11433.443,4343.445853
TUN,2018,222,HHC_UM,54.04105189,10659190,279194.3828,4955090.383,147,97430,11565.201,4408.333573
TZA,2000,215,LHC_L,17.02852847,16703577,214707.8862,531448.8862,98,340000,33499.18,522.0768365
TZA,2001,215,LHC_L,17.02852847,17197036,234070.4028,648562.4028,98,341000,34385.856,539.5279052
TZA,2002,215,LHC_L,17.02852847,22035968,259294.1625,649993.1625,99,342000,35334.788,562.3184266
TZA,2003,215,LHC_L,17.02852847,17125873,383227.0656,758251.0656,99,342700,36337.782,583.3144833
TZA,2004,215,LHC_L,17.02852847,23023966,332485.6785,919390.6785,102,351600,37379.767,609.6367324
TZA,2005,215,LHC_L,17.02852847,23073841,447936.7369,782312.7369,104,353600,38450.32,637.005571
TZA,2006,215,LHC_L,17.02852847,25632009,398302.5419,1356088.542,104,353600,39548.663,659.8042988
TZA,2007,215,LHC_L,17.02852847,25284191,575063.126,1249360.126,103,356500,40681.414,684.8840144
TZA,2008,215,LHC_L,17.02852847,26717355,473226.0025,727114.9601,103,369744,41853.944,703.5884945
TZA,2009,215,LHC_L,17.02852847,26592624,527265.9782,964271.9782,105,373000,43073.834,719.7231473
TZA,2010,215,LHC_L,17.02852847,30430413,439890.1017,1347302.102,107,374500,44346.525,743.4036639
TZA,2011,215,LHC_L,17.02852847,32122686,508536.1794,1374235.179,107,383000,45673.512,777.2241166
TZA,2012,215,LHC_L,17.02852847,33324556,942213.467,1609371.174,108,393739.94,47053.03,788.4299018
TZA,2013,215,LHC_L,17.02852847,36593120,700600.2299,1176403.23,110,396500,48483.129,817.1080357
TZA,2014,215,LHC_L,17.02852847,38411777,1076449.32,1388419.32,111,396500,49960.561,846.3742955
TZA,2015,215,LHC_L,17.02852847,39170439,819160.2518,1252986.252,111,396500,51482.633,871.9982814
TZA,2016,215,LHC_L,17.02852847,37363682,788943.7466,1218885.747,111,396500,53049.23,904.4084623
TZA,2017,215,LHC_L,17.02852847,37581648,975423.5528,1127080.553,111,396500,54660.339,937.362559
TZA,2018,215,LHC_L,17.02852847,42778644,773887.3863,458546.3863,111,396500,56313.438,959.4382298
UGA,2000,226,LHC_L,17.6655832,23004368,179309.2994,170505.2994,113,125120,23650.172,551.2400027
UGA,2001,226,LHC_L,17.6655832,24185237,169935.1723,90394.17232,115,126120,24388.968,562.2501029
UGA,2002,226,LHC_L,17.6655832,25038948,207104.1863,241127.1863,116,128120,25167.257,592.4439062
UGA,2003,226,LHC_L,17.6655832,25506769,205044.3918,310471.3918,116,131120,25980.552,611.0481665
UGA,2004,226,LHC_L,17.6655832,25491351,203759.3737,432754.3737,115,132620,26821.297,632.1855686
UGA,2005,226,LHC_L,17.6655832,25332963,193112.365,526449.365,113,132620,27684.585,651.2572875
UGA,2006,226,LHC_L,17.6655832,24834127,204074.286,556647.286,110,134627.5,28571.475,699.097889
UGA,2007,226,LHC_L,17.6655832,25376343,412980.9839,540033.9839,109,136635,29486.338,734.3936611
UGA,2008,226,LHC_L,17.6655832,17939272,327206.0784,544909.0489,109,139142.5,30431.736,773.5484592
UGA,2009,226,LHC_L,17.6655832,18789227,371531.7795,639300.7795,110,141150,31411.096,800.4027226
UGA,2010,226,LHC_L,17.6655832,19390838,366227.7399,723375.7399,110,142650,32428.167,819.0074652
UGA,2011,226,LHC_L,17.6655832,19288549,460287.8738,680888.8738,108,143650,33476.772,867.8623368
UGA,2012,226,LHC_L,17.6655832,19350994,682403.4834,850956.2511,105,144150,34558.704,872.9533913
UGA,2013,226,LHC_L,17.6655832,19586114,536662.5367,734121.5367,102,144150,35694.519,875.4911905
UGA,2014,226,LHC_L,17.6655832,19934797,546706.7315,857491.7315,98,144150,36911.523,889.8566402
UGA,2015,226,LHC_L,17.6655832,20184563,933005.7171,695614.7171,95,144150,38225.453,903.8474545
UGA,2016,226,LHC_L,17.6655832,18453362,895005.3836,887259.3836,93,144150,39649.166,913.0532755
UGA,2017,226,LHC_L,17.6655832,19265053,1112607.288,1079719.288,94,144150,41166.588,912.8952059
UGA,2018,226,LHC_L,17.6655832,19968891,1296316.007,1088839.007,95,144150,42729.036,933.7150727
UKR,2000,230,NHC_LM,0,91941368,2051244.899,765190.899,119,414060,48838.065,1817.972846
UKR,2001,230,NHC_LM,0,107181337,5273513.128,563582.1285,121,413850,48401.656,2006.2674
UKR,2002,230,NHC_LM,0,105592319,11468099.43,797654.4313,124,413960,47980.039,2131.73115
UKR,2003,230,NHC_LM,0,98597848,5545344.835,5015772.835,126,413550,47582.461,2353.604368
UKR,2004,230,NHC_LM,0,117766101,6329715.243,1640290.243,129,413540,47217.493,2658.688636
UKR,2005,230,NHC_LM,0,114962527,10779465.24,1165143.239,129,413040,46890.772,2758.518075
UKR,2006,230,NHC_LM,0,120701674,12244054.12,1121298.122,131,412840,46607.395,2983.854155
UKR,2007,230,NHC_LM,0,106819591,8484056.115,1381673.115,130,412660,46366.353,3229.65318
UKR,2008,230,NHC_LM,0,131786070,16864452.4,1606428.177,128,412920,46158.711,3322.005127
UKR,2009,230,NHC_LM,0,121090095,23708822.92,1136758.919,127,412760,45970.941,2844.321234
UKR,2010,230,NHC_LM,0,118439777,15202948.86,1081528.856,127,412670,45792.09,2965.139715
UKR,2011,230,NHC_LM,0,151775481,15645069.97,1466225.972,127,412810,45619.844,3138.465137
UKR,2012,230,NHC_LM,0,140766767,29963208.24,1207595.337,127,412970,45453.806,3153.735454
UKR,2013,230,NHC_LM,0,152531473,31388014.58,1188197.585,126,415260,45286.983,3160.080518
UKR,2014,230,NHC_LM,0,160365880,35389799.47,889938.4738,126,415110,45111.532,3123.900089
UKR,2015,230,NHC_LM,0,145621464,39037073.94,538955.9378,125,415080,44921.639,2828.885069
UKR,2016,230,NHC_LM,0,159299140,42990303.03,707274.0252,125,415150,44713.702,2903.795409
UKR,2017,230,NHC_LM,0,156750230,43582246.57,741915.5651,125,414890,44487.709,2988.504215
UKR,2018,230,NHC_LM,0,167454279,45896184.91,880895.9102,125,413290,44246.156,3106.038946
URY,2000,234,LHC_H,0.002320546,5611517,408222.4153,543878.4153,119,149580,3319.736,9001.755469
URY,2001,234,LHC_H,0.002320546,5569292,415436.0742,272058.0742,119,149620,3325.473,8640.783716
URY,2002,234,LHC_H,0.002320546,5604010,664052.2937,528310.2937,119,149230,3326.04,7971.299396
URY,2003,234,LHC_H,0.002320546,5985556,878148.4324,452451.4324,119,149270,3323.668,8041.257113
URY,2004,234,LHC_H,0.002320546,6850237,1090257.056,282393.0558,118,148290,3321.476,8449.183648
URY,2005,234,LHC_H,0.002320546,7372463,1321388.382,255203.3821,119,148320,3321.803,9078.648387
URY,2006,234,LHC_H,0.002320546,7664673,1267101.109,317079.1091,121,146950,3325.401,9440.501303
URY,2007,234,LHC_H,0.002320546,7959439,1499235.471,283283.4712,123,145500,3331.749,10038.88304
URY,2008,234,LHC_H,0.002320546,8058434,1541751.136,344924.7975,124,146740,3340.221,10732.01128
URY,2009,234,LHC_H,0.002320546,9220821,2233101.025,306716.0249,125,148140,3349.676,11155.84525
URY,2010,234,LHC_H,0.002320546,10143433,3925605.926,208509.9261,125,144330,3359.275,11992.02377
URY,2011,234,LHC_H,0.002320546,10213881,3181761.919,337002.9194,126,145260,3368.934,12574.93343
URY,2012,234,LHC_H,0.002320546,11934778,4880237.209,215842.5463,128,142300,3378.975,12981.13627
URY,2013,234,LHC_H,0.002320546,11346379,4725241.865,419315.8648,129,143397,3389.443,13541.21909
URY,2014,234,LHC_H,0.002320546,12273750,4657021.474,417824.4744,130,142948,3400.436,13934.55568
URY,2015,234,LHC_H,0.002320546,11535941,4209485.56,409823.5596,130,142936,3412.009,13938.77373
URY,2016,234,LHC_H,0.002320546,10535179,3867927.166,301333.1658,131,140908,3424.129,14124.11498
URY,2017,234,LHC_H,0.002320546,11558675,3843659.305,348627.3052,132,140445,3436.641,14301.78634
URY,2018,234,LHC_H,0.002320546,8723167,1849261.94,730245.9397,133,140159,3449.285,14317.45509
USA,2000,231,LHC_H,9.496546646,756439069,107645285.2,20316153.18,150,4143990,281710.909,44726.9654
USA,2001,231,LHC_H,9.496546646,727120299,107755253.7,20543409.66,150,4149440,284607.993,44728.59747
USA,2002,231,LHC_H,9.496546646,703422243,106217914.3,20632951.34,151,4130640,287279.318,45087.36728
USA,2003,231,LHC_H,9.496546646,747099655,105248457.4,20679879.4,151,4130223,289815.562,45980.51458
USA,2004,231,LHC_H,9.496546646,810134991,108853326.2,21909042.2,152,4129809,292354.658,47287.59377
USA,2005,231,LHC_H,9.496546646,782400697,106336243.8,22776413.81,151,4129396,294993.511,48499.81238
USA,2006,231,LHC_H,9.496546646,766963493,111630250.5,24513602.45,149,4128988,297758.969,49405.7673
USA,2007,231,LHC_H,9.496546646,831976425,123192417.7,25719264.71,147,4128576,300608.429,49856.28149
USA,2008,231,LHC_H,9.496546646,819659342,125690873.2,26831305.73,146,4109023,303486.012,49319.47886
USA,2009,231,LHC_H,9.496546646,849303383,111492474.1,26307248.08,145,4089470,306307.567,47648.81325
USA,2010,231,LHC_H,9.496546646,835597770,121471091.5,26879846.53,146,4069917,309011.475,48466.6576
USA,2011,231,LHC_H,9.496546646,811542767,123837113.6,27999988.62,146,4050364,311584.047,48861.88047
USA,2012,231,LHC_H,9.496546646,796787028,111374242.3,30688420.58,146,4030810.538,314043.885,49595.87772
USA,2013,231,LHC_H,9.496546646,877099210,100138276.7,35431966.7,146,4036270,316400.538,50160.72349
USA,2014,231,LHC_H,9.496546646,905755894,133550270.8,33647064.83,147,4041729,318673.411,51051.99814
USA,2015,231,LHC_H,9.496546646,896571056,130540795.9,32789646.91,148,4047187,320878.31,52236.11935
USA,2016,231,LHC_H,9.496546646,988401053,144860896.6,33174520.56,148,4052646,323015.995,52746.47286
USA,2017,231,LHC_H,9.496546646,927192021,147553083.5,33762075.53,148,4058103.538,325084.756,53636.47538
USA,2018,231,LHC_H,9.496546646,925209399,147018040.4,33952819.36,149,4058103.538,327096.265,54953.61515
UZB,2000,235,LHC_LM,23.28258755,16998091,797177.8432,615093.8432,100,273280,24769.955,979.0120141
UZB,2001,235,LHC_LM,23.28258755,17420007,705611.2825,570758.2825,99,273250,25108.563,1006.947816
UZB,2002,235,LHC_LM,23.28258755,19068837,522409.7362,285206.7362,99,270460,25431.122,1034.223843
UZB,2003,235,LHC_LM,23.28258755,20216076,602111.1873,100910.1873,101,268650,25749.101,1065.526987
UZB,2004,235,LHC_LM,23.28258755,21108910,1230437.478,145491.4776,103,266840,26077.607,1131.764528
UZB,2005,235,LHC_LM,23.28258755,22621924,1396484.202,141090.2017,105,265030,26427.789,1196.422386
UZB,2006,235,LHC_LM,23.28258755,24524468,1537612.98,208625.98,106,263220,26804.072,1269.981373
UZB,2007,235,LHC_LM,23.28258755,25567958,1409795.944,252379.944,107,261410,27204.711,1370.636582
UZB,2008,235,LHC_LM,23.28258755,27163408,647260.7694,352862.7657,112,259600,27626.982,1470.595189
UZB,2009,235,LHC_LM,23.28258755,28528176,612213.7806,368601.7806,120,257790,28065.466,1562.405053
UZB,2010,235,LHC_LM,23.28258755,30389883,988258.6415,213914.6415,128,255980,28515.909,1634.312095
UZB,2011,235,LHC_LM,23.28258755,32020663,984723.589,793442.589,132,254170,28977.01,1714.890563
UZB,2012,235,LHC_LM,23.28258755,34272632,737545.9383,969470.9094,134,252360,29449.413,1814.467196
UZB,2013,235,LHC_LM,23.28258755,36594662,825246.52,1145372.52,135,250600,29932.631,1921.833304
UZB,2014,235,LHC_LM,23.28258755,39026787,671680.2734,1407023.273,136,255420,30426.388,2025.353896
UZB,2015,235,LHC_LM,23.28258755,41496495,698698.8256,1748849.826,136,255480,30929.557,2138.566925
UZB,2016,235,LHC_LM,23.28258755,43816225,697820.6129,2171566.613,136,255457,31441.751,2229.784046
UZB,2017,235,LHC_LM,23.28258755,41166502,1073437.904,2410151.904,136,255332,31959.785,2290.38133
UZB,2018,235,LHC_LM,23.28258755,39560168,1137130.634,3144450.634,136,255203,32476.244,2373.537518
VCT,2000,191,HHC_UM,95.4918479,77632,29924.7136,27042.71361,107,70,107.784,4752.909781
VCT,2001,191,HHC_UM,95.4918479,81395,22921.71164,33632.71165,109,70,107.896,4829.434758
VCT,2002,191,HHC_UM,95.4918479,86387,28281.45797,24824.45797,112,70,108.097,5125.118357
VCT,2003,191,HHC_UM,95.4918479,89252,18937.15833,32646.15833,113,70,108.326,5507.65012
VCT,2004,191,HHC_UM,95.4918479,84505,28198.53221,26880.53221,115,70,108.512,5726.099551
VCT,2005,191,HHC_UM,95.4918479,95504,16248.22525,36795.22525,116,70,108.614,5863.344477
VCT,2006,191,HHC_UM,95.4918479,98221,18152.89014,31371.89013,117,70,108.603,6314.986901
VCT,2007,191,HHC_UM,95.4918479,100398,12768.18361,64517.18361,118,70,108.518,6531.256958
VCT,2008,191,HHC_UM,95.4918479,99623,16660.31628,44143.27684,119,70,108.393,6641.782677
VCT,2009,191,HHC_UM,95.4918479,102273,11247.69897,43968.69897,120,70,108.287,6508.847006
VCT,2010,191,HHC_UM,95.4918479,112027,14838.90471,40781.90471,120,70,108.255,6292.498854
VCT,2011,191,HHC_UM,95.4918479,102957,2395.074194,37095.07419,121,70,108.316,6262.932851
VCT,2012,191,HHC_UM,95.4918479,102241,2639.00381,59753.97719,121,70,108.435,6342.465368
VCT,2013,191,HHC_UM,95.4918479,101367,4881.25086,45211.25086,121,70,108.622,6447.483445
VCT,2014,191,HHC_UM,95.4918479,107302,11754.80367,49881.80367,120,70,108.861,6511.132571
VCT,2015,191,HHC_UM,95.4918479,105299,8387.199858,56402.19986,120,70,109.148,6581.607107
VCT,2016,191,HHC_UM,95.4918479,103468,11514.10057,50467.10057,120,70,109.459,6686.149255
VCT,2017,191,HHC_UM,95.4918479,105758,8801.401459,54982.40146,120,70,109.827,6730.960309
VCT,2018,191,HHC_UM,95.4918479,107294,9272.834658,46498.83466,120,70,110.211,6852.599956
VEN,2000,236,LHC_UM,6.13294068,14647422,165201.4334,3646021.433,105,216350,24192.446,11944.20436
VEN,2001,236,LHC_UM,6.13294068,15087383,135064.1558,3323918.156,104,216380,24646.472,12122.12184
VEN,2002,236,LHC_UM,6.13294068,13923874,110575.5666,2377627.567,104,215400,25100.408,10848.81715
VEN,2003,236,LHC_UM,6.13294068,13964559,153745.723,2778984.723,108,215400,25551.624,9830.736771
VEN,2004,236,LHC_UM,6.13294068,14714213,127988.2534,3093475.253,109,215900,25996.594,11429.40698
VEN,2005,236,LHC_UM,6.13294068,15694753,97970.84115,2295944.841,111,215950,26432.447,12400.7757
VEN,2006,236,LHC_UM,6.13294068,16257436,130987.2683,2839836.268,116,215550,26850.194,13413.01609
VEN,2007,236,LHC_UM,6.13294068,16937476,103236.9479,3636206.948,121,215590,27247.61,14374.37912
VEN,2008,236,LHC_UM,6.13294068,17244683,39428.4951,5143748.421,124,216000,27635.832,14920.45011
VEN,2009,236,LHC_UM,6.13294068,16758626,59089.04609,5056909.046,124,215000,28031.009,14239.0387
VEN,2010,236,LHC_UM,6.13294068,17317110,25314.35235,5828854.352,121,215000,28439.94,13825.35712
VEN,2011,236,LHC_UM,6.13294068,17504213,25611.3328,5216035.333,119,215000,28887.874,14179.43577
VEN,2012,236,LHC_UM,6.13294068,16083146,23226.68236,6131000.103,118,215000,29360.837,14735.90756
VEN,2013,236,LHC_UM,6.13294068,16495967,32814.53197,6762820.532,116,215000,29781.04,14723.10415
VEN,2014,236,LHC_UM,6.13294068,16949368,37096.94934,6519924.949,109,215000,30042.968,14026.36641
VNM,2000,237,HHC_LM,99.33843628,57014851,896440.6219,1193858.622,103,87800,79910.412,765.1856605
VNM,2001,237,HHC_LM,99.33843628,59201669,1116207.444,1753898.444,106,94830,80742.499,804.1988517
VNM,2002,237,HHC_LM,99.33843628,63848405,1135867.334,1976392.334,108,94550,81534.407,846.7263023
VNM,2003,237,HHC_LM,99.33843628,66953097,1167017.552,2259429.552,109,95370,82301.656,896.7044411
VNM,2004,237,HHC_LM,99.33843628,70718574,1401306.293,2324662.293,110,97956,83062.821,955.4472901
VNM,2005,237,HHC_LM,99.33843628,71946069,1439969.069,3097160.069,110,100541,83832.661,1018.121112
VNM,2006,237,HHC_LM,99.33843628,74181566,1674598.308,3719964.308,112,100780,84617.54,1079.062425
VNM,2007,237,HHC_LM,99.33843628,76152316,1797388.746,3995888.746,114,100626,85419.591,1145.140078
VNM,2008,237,HHC_LM,99.33843628,80788975,1732000.743,4466552.379,116,102408,86243.413,1198.417061
VNM,2009,237,HHC_LM,99.33843628,80507519,1907276.01,6203664.01,118,102920,87092.252,1250.795789
VNM,2010,237,HHC_LM,99.33843628,82951720,2198075.875,7072676.875,120,107601,87967.651,1317.890646
VNM,2011,237,HHC_LM,99.33843628,86464876,2350569.231,7525480.231,121,107686,88871.38,1385.893145
VNM,2012,237,HHC_LM,99.33843628,95011177,2793797.639,8697736.948,122,107933,89801.926,1443.501633
VNM,2013,237,HHC_LM,99.33843628,96978274,2726480.859,9563773.859,123,108528,90752.592,1505.825534
VNM,2014,237,HHC_LM,99.33843628,100192803,3033071.173,12491487.17,124,108737,91713.848,1579.20193
VNM,2015,237,HHC_LM,99.33843628,101907147,2906161.743,16240439.74,125,121478,92677.076,1667.171783
VNM,2016,237,HHC_LM,99.33843628,103131088,2938899.859,19676274.86,126,121722,93640.422,1752.499924
VNM,2017,237,HHC_LM,99.33843628,103834551,2845047.334,21092324.33,127,121688,94600.648,1852.884669
VNM,2018,237,HHC_LM,99.33843628,106034465,3489467.579,23171014.58,127,121405,95545.962,1964.361592
VUT,2000,155,HHC_LM,91.09366342,332361,2812.545188,2869.545188,126,1750,184.972,2820.210561
VUT,2001,155,HHC_LM,91.09366342,364092,4488.96977,2561.96977,126,1770,189.219,2663.268472
VUT,2002,155,HHC_LM,91.09366342,318928,46380.83081,2212.830807,127,1780,193.92,2463.397512
VUT,2003,155,HHC_LM,91.09366342,326281,3980.984413,3000.984413,128,1800,198.959,2504.048519
VUT,2004,155,HHC_LM,91.09366342,353813,14925.45795,2854.45795,128,1810,204.127,2538.032967
VUT,2005,155,HHC_LM,91.09366342,352045,15924.79402,2815.794021,130,1830,209.282,2606.799707
VUT,2006,155,HHC_LM,91.09366342,343730,6584.837404,4417.837404,131,1850,214.37,2760.244546
VUT,2007,155,HHC_LM,91.09366342,361084,3142.833143,5376.833143,132,1870,219.472,2773.7177
VUT,2008,155,HHC_LM,91.09366342,359322,12921.53151,6160.529096,132,1870,224.704,2860.873776
VUT,2009,155,HHC_LM,91.09366342,358052,5456.229634,6778.229635,132,1870,230.247,2876.786884
VUT,2010,155,HHC_LM,91.09366342,493075,8294.255892,7883.255892,131,1870,236.211,2839.40634
VUT,2011,155,HHC_LM,91.09366342,472833,5802.628964,7678.628964,130,1870,242.653,2850.75845
VUT,2012,155,HHC_LM,91.09366342,471456,1413.719317,6412.718257,128,1870,249.499,2800.530331
VUT,2013,155,HHC_LM,91.09366342,506191,4317.333236,6924.333236,127,1870,256.635,2735.461779
VUT,2014,155,HHC_LM,91.09366342,444429,1915.506376,7724.506375,124,1870,263.888,2743.465412
VUT,2015,155,HHC_LM,91.09366342,416594,1955.549392,7937.549392,122,1870,271.13,2680.127867
VUT,2016,155,HHC_LM,91.09366342,415860,2130.29908,9648.29908,121,1870,278.33,2733.227751
VUT,2017,155,HHC_LM,91.09366342,410714,4367.484297,10376.4843,121,1870,285.51,2832.83983
VUT,2018,155,HHC_LM,91.09366342,409269,2592.887514,10510.88751,121,1870,292.68,2843.526834
WSM,2000,244,HHC_LM,95.90035182,208720,1639.077698,18660.0777,125,480,174.454,2855.620648
WSM,2001,244,HHC_LM,95.90035182,213593,687.274879,15076.27488,126,480,175.392,3037.427531
WSM,2002,244,HHC_LM,95.90035182,217471,1713.876899,19403.8769,127,470,176.407,3151.119859
WSM,2003,244,HHC_LM,95.90035182,217558,3689.274557,16802.27456,127,450,177.484,3273.534221
WSM,2004,244,HHC_LM,95.90035182,217614,3209.310927,22776.31093,128,430,178.59,3403.533793
WSM,2005,244,HHC_LM,95.90035182,224272,3425.701696,21695.7017,127,420,179.727,3522.810789
WSM,2006,244,HHC_LM,95.90035182,223455,1174.548767,24673.54877,127,402,180.876,3569.289395
WSM,2007,244,HHC_LM,95.90035182,210497,1023.579166,25670.57917,127,385,182.046,3770.551879
WSM,2008,244,HHC_LM,95.90035182,223497,985.9975204,25501.99743,128,370,183.263,3783.142889
WSM,2009,244,HHC_LM,95.90035182,240501,1478.501219,26607.50122,127,349,184.556,3576.203448
WSM,2010,244,HHC_LM,95.90035182,240466,1496.734644,27351.73464,129,415,185.949,3566.458277
WSM,2011,244,HHC_LM,95.90035182,250284,1414.556168,26837.55617,130,480,187.469,3685.077838
WSM,2012,244,HHC_LM,95.90035182,247031,1394.57769,107973.5766,131,545,189.089,3504.124542
WSM,2013,244,HHC_LM,95.90035182,246974,678.8352777,66147.83528,130,610,190.718,3459.751765
WSM,2014,244,HHC_LM,95.90035182,244452,1483.699323,27736.69932,130,675,192.221,3435.295255
WSM,2015,244,HHC_LM,95.90035182,244664,1910.437791,28036.43779,129,756.2,193.513,3558.178395
WSM,2016,244,HHC_LM,95.90035182,243521,2068.05319,37498.05319,130,757,194.535,3824.403554
WSM,2017,244,HHC_LM,95.90035182,250727,2061.841689,34894.84169,130,757,195.352,3848.183165
WSM,2018,244,HHC_LM,95.90035182,253200,2036.209841,36390.20984,131,757,196.129,3753.988361
YEM,2000,249,HHC_LM,50.48814293,2787362,30955.37491,1982944.375,101,236690,17409.072,1168.692726
YEM,2001,249,HHC_LM,50.48814293,2934093,52771.02539,1900664.025,100,235950,17918.373,1178.664135
YEM,2002,249,HHC_LM,50.48814293,2835278,60527.28924,1689265.289,99,236560,18443.691,1190.155368
YEM,2003,249,HHC_LM,50.48814293,2796133,59542.07629,1922826.076,99,234950,18985,1199.548805
YEM,2004,249,HHC_LM,50.48814293,2861782,71643.15357,2338350.154,99,235570,19540.098,1211.77269
YEM,2005,249,HHC_LM,50.48814293,3014867,78963.0574,2561839.057,100,235230,20107.409,1243.430656
